date,open,high,low,close,volume,log_return
2024-10-01,167.69,169.16,164.58,166.99,28338123,
2024-10-02,166.42,167.52,164.73,165.86,17760200,-0.0067898713612833655
2024-10-03,164.41,166.64,163.92,165.86,15073101,0.0
2024-10-04,168.06,168.23,165.48,167.06,19093724,0.007208970304702575
2024-10-07,167.72,168.48,162.75,162.98,22463140,-0.02472553543568651
2024-10-08,163.94,164.73,162.87,164.38,23072733,0.008553326828280321
2024-10-09,163.45,164.84,159.74,161.86,31181800,-0.015449056652797978
2024-10-10,160.87,163.07,160.4,162.08,14144100,0.0013582764328173924
2024-10-11,162.13,163.9,161.24,163.24,15344300,0.007131470037231564
2024-10-14,163.64,166.23,163.4,164.96,19016141,0.010481509731044933
2024-10-15,165.79,167.68,164.63,165.46,20247200,0.0030264534933871
2024-10-16,164.53,165.8,163.74,165.16,16406030,-0.0018147727441474217
2024-10-17,165.73,166.37,162.76,162.93,21453400,-0.013594040303025775
2024-10-18,163.19,164.71,163.08,163.42,19757700,0.003002913241697599
2024-10-21,162.95,164.5,162.62,164.07,20946500,0.0039695920702296624
2024-10-22,162.98,165.77,162.98,165.14,16568121,0.006500432962491397
2024-10-23,164.76,165.82,161.93,162.78,18280518,-0.014394003090386997
2024-10-24,162.83,163.33,161.01,162.72,22412527,-0.0003686635986455789
2024-10-25,163.67,165.59,163.42,165.27,19828900,0.01554956785248519
2024-10-28,168.75,168.75,163.95,166.72,32138641,0.008735258412267254
2024-10-29,167.73,170.38,167.09,169.68,42169025,0.017598551691424904
2024-10-30,180.68,182.02,174.06,174.46,68890800,0.027781178748645375
2024-10-31,173.13,176.82,171.0,171.11,44769000,-0.019388864461193346
2024-11-01,170.07,172.32,168.88,171.29,31796500,0.0010514019660144722
2024-11-04,169.93,170.73,168.01,169.24,21492744,-0.012040200658026754
2024-11-05,169.43,170.53,168.84,169.74,18242100,0.0029500286896642024
2024-11-06,173.8,176.94,173.5,176.51,33695538,0.03910967745065674
2024-11-07,177.41,181.08,177.19,180.75,25352939,0.02373732904668653
2024-11-08,180.65,180.9,178.08,178.35,22006200,-0.013366949233973604
2024-11-11,178.58,180.55,178.47,180.35,17450400,0.011151495544647425
2024-11-12,179.82,182.49,179.39,181.62,25134905,0.00701718491213427
2024-11-13,180.46,180.96,178.54,178.88,23184003,-0.015201402294948025
2024-11-14,178.28,178.82,174.32,175.58,31007500,-0.018620410468671602
2024-11-15,173.73,174.14,171.22,172.49,32504649,-0.017755515721525176
2024-11-18,173.42,175.44,172.9,175.3,20206613,0.016159528150651276
2024-11-19,173.72,178.87,173.56,178.12,23434925,0.01595868852631276
2024-11-20,177.34,177.68,173.78,175.98,18997111,-0.01208712823608701
2024-11-21,173.9,174.13,163.7,167.63,59734400,-0.048611182574228175
2024-11-22,165.85,166.46,163.9,164.76,38604600,-0.01726930007530653
2024-11-25,166.09,168.63,165.61,167.65,33135300,0.017388603344357653
2024-11-26,167.63,169.82,167.58,169.12,20486720,0.008730049209689887
2024-11-27,169.0,169.48,168.02,169.23,19266511,0.000650214298066899
2024-11-29,168.5,169.43,167.16,168.95,14257244,-0.0016559232596954244
2024-12-02,168.77,172.08,168.57,171.49,23789100,0.014922142707756825
2024-12-03,171.49,172.68,170.85,171.34,22248705,-0.0008750693321578799
2024-12-04,171.15,174.91,171.06,174.37,31615137,0.017529591793504534
2024-12-05,175.36,176.06,172.33,172.64,21356243,-0.009970976819577981
2024-12-06,172.03,175.08,171.86,174.71,21462400,0.011918954976528852
2024-12-09,173.96,176.26,173.65,175.37,25389631,0.003770571194848045
