date,sentiment_trimmed_mean,sentiment_mean,sentiment_median,article_count
2025-03-03,0.0772,0.0772,0.0772,1
2025-04-07,0.32108767123287674,0.27652857142857146,0.3919,91
2025-04-08,0.1356578947368421,0.1418304347826087,0.0,46
2025-04-09,0.3473084745762713,0.3042958904109589,0.4404,73
2025-04-10,0.23432222222222224,0.20079545454545455,0.296,22
2025-04-15,0.31415365853658533,0.29256938775510205,0.3362,49
2025-04-16,-0.004661538461538472,-5.432098765432597e-05,0.0,81
2025-04-17,0.0009368421052631555,0.008659574468085109,0.0,94
2025-04-21,0.005743749999999992,0.0069944444444444455,0.0,18
2025-04-22,0.2241810810810811,0.2021888888888889,0.2023,45
2025-04-23,0.3026020833333333,0.27619333333333335,0.24914999999999998,60
2025-04-24,0.33676415094339623,0.30142615384615384,0.4767,65
2025-04-25,0.3409390243902439,0.309378431372549,0.3818,51
2025-04-28,0.21747272727272726,0.18595384615384614,0.0772,13
2025-04-29,0.35845757575757575,0.31440769230769233,0.5413,39
2025-04-30,0.3644899999999999,0.318741935483871,0.3715,62
2025-05-01,0.38096458333333333,0.33107333333333333,0.5574,60
2025-05-02,0.3914210526315789,0.3481043478260869,0.5345,46
